ProductId,final_category,cat_confidence
B004U49R24,chocolate,1.0
B004U7QZ4Y,tea,1.0
B004U8WJA2,drink,1.0
B004UA52F4,sauce & dressing,1.0
B004UAXISM,milk & cream,1.0
B004UB6IFQ,snack,1.0
B004UB6YLO,chocolate,1.0
B004UBZBMW,coffee,1.0
B004UC0GIU,coffee,0.5
B004UC7CMS,coffee,1.0
B004UIT9GO,other,1.0
B004UJAHUA,tea,1.0
B004UOA23M,coffee,1.0
B004UOA31I,coffee,1.0
B004V3INKQ,coffee,1.0
B004V6A9SC,cheese,1.0
B004VELOGK,soup,1.0
B004VLVB4S,cereal,1.0
B004VLVD4G,soup,1.0
B004VLVG0C,drink,1.0
B004VNTTKY,meat,1.0
B004VW3LF4,drink,1.0
B004W12G3M,candy,1.0
B004W19VE4,snack,1.0
B004W55ZKO,biscuit & cookie,1.0
B004WBBEFI,other,1.0
B004WI6FQY,drink,1.0
B004WP7OEE,jam & spread,1.0
B004WWX2PC,drink,1.0
B004WZ4HC6,noodle & pasta,1.0
B004X3VRLG,pet food,1.0
B004X8GYPA,drink,1.0
B004X8T8DK,chocolate,1.0
B004X8T8DU,cereal,1.0
B004X8TD4O,chocolate,1.0
B004X8TGW8,snack,1.0
B004XAPINM,other,1.0
B004XAPIOQ,rice & grain,1.0
B004XE0EHI,other,1.0
B004XTDL14,other,1.0
B004XUGORG,snack,1.0
B004XZMVZK,tea,1.0
B004XZQVBU,sugar & sweetener,1.0
B004YGQPAK,supplement,1.0
B004YGQPCI,candy,1.0
B004YTZXW8,pet food,1.0
B004YV7VE4,snack,1.0
B004YV80O4,other,0.6666666666666666
B004YV80OE,cheese,1.0
B004YWHTBS,coffee,1.0
B004Z27GWE,coffee,1.0
B004Z33GI6,drink,1.0
B004Z4HUO6,seasoning & spice,1.0
B004ZA0E66,other,1.0
B004ZIER34,coffee,1.0
B004ZWRA6G,gum,1.0
B004ZWRALQ,gum,1.0
B004ZY7NKC,drink,1.0
B00503DP0O,snack,0.5
B00507A02Q,drink,1.0
B00509LVKY,fruit,1.0
B0050ZD7J6,seasoning & spice,1.0
B00511MJO8,coffee,1.0
B00511MKR4,snack,1.0
B00513J46M,canned food,1.0
B00514DPDY,rice & grain,1.0
B005151BV6,candy,1.0
B0051COPH6,candy,0.2857142857142857
B0051S6U82,plant,1.0
B0051S7P54,plant,1.0
B0051SU8BC,jerky & dried meat,1.0
B0051WBQ00,snack,1.0
B0051ZCNIQ,pet food,0.5
B00520J3JW,drink,1.0
B0052BRWJE,coffee,1.0
B0052BRXDY,syrup,1.0
B0052HX9IG,soup,1.0
B0052HXC1A,soup,1.0
B0052MTNN6,plant,1.0
B0052OUAOK,energy bar,0.3333333333333333
B0052P8ETM,nuts & seeds,1.0
B00545EXFY,snack,1.0
B00545PN26,pet food,1.0
B0054ESJM8,candy,1.0
B0054FXUPI,drink,1.0
B0054I4LTO,sugar & sweetener,1.0
B0054TWRUI,snack,1.0
B00560QHRY,gum,1.0
B005763OZK,snack,1.0
B0057ISDW2,snack,1.0
B0057OE5A0,drink,1.0
B0057TWZ16,snack,1.0
B0057XJSEY,other,1.0
B0058AMY10,snack,1.0
B0058AMY5G,seasoning & spice,0.5
B0058AMY74,snack,1.0
B0058AMYTC,snack,1.0
B0058D4RGC,other,1.0
B0058DA0H2,snack,1.0
B0058HAQKY,snack,1.0
B0058M8PFC,drink,1.0
B0058P0G3I,snack,1.0
B0059YB880,drink,1.0
B005A1L5VM,biscuit & cookie,1.0
B005A1LGIY,drink,1.0
B005A1LINC,tea,0.5
B005A1LJ04,drink,0.75
B005A7X56Y,drink,1.0
B005AP8TR6,candy,1.0
B005ATVY88,rice & grain,1.0
B005B57A2U,candy,1.0
B005BFJGJU,nuts & seeds,1.0
B005BHIESC,snack,1.0
B005BRHVD6,energy bar,0.5
B005BUZYTG,pet food,1.0
B005C5JMWU,snack,1.0
B005CJJ5AU,seasoning & spice,1.0
B005CUU23S,pet food,1.0
B005CUU25G,pet food,1.0
B005DFL4PM,drink,1.0
B005DGIAUI,pet food,1.0
B005DVIL5W,seasoning & spice,1.0
B005DXTWP8,noodle & pasta,1.0
B005DZHI9I,other,1.0
B005E9OT5O,soup,1.0
B005EF0HTK,snack,1.0
B005EV2EJA,seasoning & spice,1.0
B005EX6L7E,candy,1.0
B005F5KAYQ,sauce & dressing,1.0
B005FC6T08,drink,1.0
B005FC72AO,snack,1.0
B005FCN8ZM,coffee,1.0
B005FG6NY6,pet food,1.0
B005FO3558,flour & baking mix,1.0
B005FUMNQO,snack,1.0
B005GAORJE,coffee,1.0
B005GGAHNI,noodle & pasta,1.0
B005GIF5VU,pet food,0.5
B005GRBQ0K,coffee,1.0
B005GRCWDU,coffee,1.0
B005GTTFW4,rice & grain,1.0
B005GTWCTM,coffee,1.0
B005GX00BK,coffee,1.0
B005GX8MMO,coffee,1.0
B005GXEULG,snack,1.0
B005GXF0OW,candy,1.0
B005GXF6K0,noodle & pasta,1.0
B005GXHKSG,coffee,1.0
B005GYJUCO,coffee,1.0
B005GYULZY,pet food,1.0
B005HB4HGU,seasoning & spice,1.0
B005HB4HH4,seasoning & spice,1.0
B005HG9ERW,drink,1.0
B005HG9ESG,drink,1.0
B005HG9ET0,drink,1.0
B005HGAUZC,coffee,1.0
B005HGAV8I,drink,1.0
B005HGAVDI,drink,1.0
B005HGIVTY,drink,1.0
B005HQODCI,candy,1.0
B005HQS9MS,drink,1.0
B005HUVI40,coffee,1.0
B005I5M42E,candy,1.0
B005IDLJCW,other,1.0
B005IDW20A,pet food,1.0
B005IPJTZE,coffee,1.0
B005IPS8SS,cheese,1.0
B005IW4WFY,nuts & seeds,0.4
B005JEKO6W,plant,1.0
B005K4Q1RW,candy,1.0
B005K4Q1T0,coffee,0.75
B005K4Q1VI,chocolate,1.0
B005K4Q1W2,candy,0.3333333333333333
B005K4Q1YA,coffee,1.0
B005K4Q34S,coffee,0.5
B005K4Q37A,coffee,0.75
B005K4Q4KG,milk & cream,0.3333333333333333
B005K4Q4LK,coffee,0.6666666666666666
B005K4Q68Q,coffee,0.5
B005KSJD8C,candy,1.0
B005LCQZGA,snack,1.0
B005LMLZCO,tea,1.0
B005LMM26M,coffee,1.0
B005LNA5VK,oil & vinegar,0.5
B005LPD86C,other,1.0
B005LVNJME,chocolate,1.0
B005LXGBUE,seasoning & spice,1.0
B005LXGGH2,energy bar,1.0
B005MGDP90,seasoning & spice,1.0
B005MGDPAE,drink,1.0
B005MHRMB6,baby food,1.0
B005MIWPGC,other,1.0
B005MU5M06,drink,1.0
B005N29HGI,pet food,1.0
B005NVU5BK,coffee,0.5
B005NVU64Q,candy,1.0
B005NYXE1K,candy,0.5
B005NYXE1U,candy,1.0
B005NYXE8S,candy,1.0
B005O072PC,cheese,1.0
B005OKDC9C,chocolate,1.0
B005OPQF2I,other,1.0
B005OVPK9G,snack,1.0
B005P0WL1G,candy,1.0
B005P3BF0G,sauce & dressing,1.0
B005P6TCGW,drink,1.0
B005PD7VDQ,coffee,1.0
B005PKMWH4,other,1.0
B005Q8BL9A,tea,1.0
B005QRPH3M,pet food,1.0
B005R2MNRY,coffee,1.0
B005R8JDEE,tea,1.0
B005SLSVMK,drink,1.0
B005SPMRDK,nuts & seeds,1.0
B005SPQENY,sugar & sweetener,0.5
B005T05TNE,candy,1.0
B005T12ZXK,drink,1.0
B005T7P2QQ,drink,1.0
B005TH72FK,chocolate,1.0
B005TRIV1Y,pet food,1.0
B005TY2PS2,rice & grain,1.0
B005UD0B7Y,snack,1.0
B005UNZ56Q,honey,1.0
B005V375TU,pet food,1.0
B005V9UG18,drink,1.0
B005VBBSVI,snack,1.0
B005VBD4A6,soup,1.0
B005VDDQB6,meat,1.0
B005VGXX2A,other,1.0
B005VGZ49U,seasoning & spice,1.0
B005VOOL00,coffee,1.0
B005VOOLXM,coffee,1.0
B005VOOM2W,coffee,1.0
B005VOOM4A,coffee,1.0
B005VOOM5E,coffee,1.0
B005VOONGM,coffee,1.0
B005VOONI0,coffee,1.0
B005VOONKI,coffee,1.0
B005VOONLW,coffee,1.0
B005VOONM6,coffee,1.0
B005VOOT52,coffee,1.0
B005VOOT8O,snack,1.0
B005VUILWI,syrup,1.0
B005WINOZS,tea,1.0
B005X4STQ0,coffee,1.0
B005X5GBEG,drink,1.0
B005XB3U26,coffee,1.0
B005XB5K0G,coffee,1.0
B005XPKYUI,drink,1.0
B005Y111XA,jam & spread,1.0
B005ZBZLSU,coffee,0.8
B005ZBZLT4,coffee,1.0
B005ZBZM52,coffee,0.75
B00600N5UQ,other,1.0
B006048P5M,oil & vinegar,1.0
B00609PJEC,pet food,1.0
B0060ECUTE,coffee,1.0
B0060JNAE8,oil & vinegar,1.0
B0060KPEM8,tea,1.0
B0061IUIDY,coffee,1.0
B0061IUKDM,tea,1.0
B0061UQ2K0,coffee,1.0
B0061UQ8Y0,drink,1.0
B00622CYVS,drink,1.0
B0062A87HA,canned food,0.8
B0062MEOTI,coffee,1.0
B006392M7Q,syrup,1.0
B006392MMG,other,1.0
B006449TLW,snack,1.0
B0064EMCYI,tea,1.0
B0064KIVGK,candy,1.0
B0064KR008,candy,1.0
B00654I0XE,other,1.0
B0065EQYLE,other,1.0
B0065P7DCW,other,1.0
B0068RFY4Q,snack,1.0
B0069AFIN4,drink,1.0
B0069H08A0,other,1.0
B006ACQYB6,seasoning & spice,1.0
B006ACQYXY,seasoning & spice,1.0
B006AH9E2M,seasoning & spice,1.0
B006BXUY2Y,candy,0.6666666666666666
B006BXUYN8,snack,1.0
B006BXUZVO,cereal,1.0
B006BXV14E,snack,1.0
B006BXV1H6,chocolate,1.0
B006C2KZMI,syrup,1.0
B006CFW3CA,tea,1.0
B006DQZ064,coffee,1.0
B006EQ0J50,fruit,1.0
B006FRYOXG,candy,1.0
B006G1C6K4,coffee,1.0
B006GA666U,coffee,1.0
B006GZZ9B8,pet food,1.0
B006H32VYC,tea,1.0
B006H34C6C,cereal,1.0
B006H34CUS,nuts & seeds,0.6666666666666666
B006HLYOOE,sugar & sweetener,1.0
B006HYLW32,snack,0.6666666666666666
B006ILRBWU,snack,1.0
B006J3S9P0,tea,1.0
B006J4MAUE,snack,0.5
B006JG8704,snack,1.0
B006JG8ALK,candy,1.0
B006JUUKN2,candy,1.0
B006JXY0E4,drink,1.0
B006K10TXQ,pet food,1.0
B006MONQMC,drink,1.0
B006MT4QNK,flour & baking mix,1.0
B006N08SPA,tea,1.0
B006N3HYDE,tea,1.0
B006N3HYYS,coffee,0.6666666666666666
B006N3HZ6K,coffee,1.0
B006N3I0DM,coffee,0.5
B006N3I0N2,coffee,1.0
B006N3I2JE,coffee,1.0
B006N3I3I4,coffee,1.0
B006N3I69A,coffee,1.0
B006N3I7JO,coffee,1.0
B006N3I7S0,drink,1.0
B006N3I84I,coffee,1.0
B006N3I8PC,tea,1.0
B006N3IE6A,coffee,1.0
B006N3IG4K,coffee,1.0
B006NGE1G4,chocolate,1.0
B006O9WAHW,canned food,1.0
B006Q7YG2O,pet food,1.0
B006Q820X0,coffee,1.0
B006R1E6NS,rice & grain,1.0
B006SJOFLM,snack,1.0
B006U1XCAI,sugar & sweetener,1.0
B006UH2SSO,biscuit & cookie,1.0
B006UK168Y,drink,1.0
B006ULZHZQ,candy,1.0
B006VRTQYC,coffee,1.0
B006VY2THQ,tea,1.0
B006W5WAL4,cereal,0.5
B006W5WDS4,cereal,1.0
B006W6YHV4,pet food,1.0
B006W6YHYQ,pet food,1.0
B006WLNUWG,candy,1.0
B006WOFLL6,plant,1.0
B006WP5UC0,rice & grain,1.0
B006WYSFZK,drink,0.5
B006XAFWB8,noodle & pasta,1.0
B006XL9W7W,flour & baking mix,1.0
B006YC3RQC,dried fruit,1.0
B006Z7N3GA,chocolate,1.0
B0070SGNS8,candy,1.0
B0071H9PQ0,other,1.0
B007237380,fruit,1.0
B0072Z1ZGY,cereal,1.0
B007570YC0,snack,1.0
B00764BRS2,coffee,0.5
B0076MLL12,chocolate,0.6666666666666666
B0078OYZWK,coffee,1.0
B0078Y6CN0,coffee,1.0
B007A3TBXM,jerky & dried meat,1.0
B007A69QB6,coffee,1.0
B007B9J6G2,canned food,1.0
B007B9YQ62,snack,1.0
B007CBBH2U,coffee,1.0
B007EFRIK4,coffee,1.0
B007FK3HHG,tea,1.0
B007FRDKXU,tea,1.0
B007GYQ6LA,snack,0.5
B007I7YZJK,tea,0.8
B007I7Z3Z0,drink,0.6666666666666666
B007IIRHPI,seasoning & spice,1.0
B007IVE938,tea,1.0
B007J6LBQA,jam & spread,1.0
B007JFMH8M,biscuit & cookie,0.46153846153846156
B007JFMH96,snack,0.5
B007JFXWRC,tea,0.6666666666666666
B007JT7AEY,tea,1.0
B007KIOBMS,drink,1.0
B007KNNKK2,other,1.0
B007KTEZ78,coffee,1.0
B007L3NVKU,coffee,1.0
B007LO6NGI,drink,1.0
B007M832Y4,snack,1.0
B007M832YY,snack,0.6666666666666666
B007M83302,snack,0.8
B007M8AFYO,drink,1.0
B007N3KR7S,other,1.0
B007N8SCBG,candy,1.0
B007N9J9US,baby food,1.0
B007NIAR0K,drink,1.0
B007NU60HC,tea,1.0
B007NVZTO6,chocolate,1.0
B007O5CO6M,snack,1.0
B007OSBE1U,coffee,1.0
B007OSBEV0,coffee,1.0
B007OVX77G,tea,1.0
B007OXJJQ2,coffee,1.0
B007OXJK1Q,coffee,1.0
B007OXJK3Y,coffee,1.0
B007OXJL0G,drink,1.0
B007P2O88G,jerky & dried meat,1.0
B007P4BX1Y,meat,1.0
B007PA30TG,coffee,1.0
B007PA30ZU,coffee,1.0
B007PA32L2,coffee,1.0
B007PA33KM,coffee,1.0
B007PA33NY,drink,1.0
B007PA34DS,coffee,1.0
B007PE7ANY,snack,1.0
B007PKBH2I,biscuit & cookie,1.0
B007POA176,snack,1.0
B007PUYTLY,supplement,1.0
B007QTQ95I,snack,1.0
B007R1PGVS,drink,1.0
B007R900WA,coffee,0.5
B007RJE6M0,rice & grain,1.0
B007RLRCLK,tea,0.6666666666666666
B007RTR898,hair care,1.0
B007RTR8A2,hair care,1.0
B007RTR8AM,hair care,1.0
B007RTR8T8,snack,1.0
B007RTR8UM,hair care,1.0
B007RTR9DS,hair care,1.0
B007RTR9E2,hair care,1.0
B007RTR9FQ,hair care,1.0
B007RTR9G0,hair care,1.0
B007TGDXMU,coffee,0.6666666666666666
B007TGDXNO,coffee,1.0
B007TGO1TY,sugar & sweetener,1.0
B007TGO1U8,tea,1.0
B007TJGY46,coffee,1.0
B007TJGY4Q,coffee,1.0
B007TJGZ0Y,coffee,1.0
B007TJGZ18,coffee,0.6666666666666666
B007TJGZ4A,coffee,0.75
B007TJGZ54,coffee,0.6666666666666666
B007TJGZ5E,coffee,1.0
B007U6I9GY,baby food,1.0
B007WP3XU0,baby food,1.0
B007Y59HVM,coffee,1.0
B007ZU3JAQ,coffee,1.0
B0080YNRQC,coffee,1.0
B0081XIA1E,drink,0.5
B0081XIAOQ,pet food,0.6666666666666666
B0081XIASW,pet food,1.0
B0081XIAUK,pet food,0.6666666666666666
B0081XPTBS,milk & cream,0.6666666666666666
B0081XSTGK,drink,1.0
B0082P9C7M,cake & pastry,1.0
B0083JP1K4,chocolate,1.0
B0083LJD1A,drink,1.0
B0083QJU5O,syrup,1.0
B0083T5TAQ,coffee,0.6666666666666666
B0083T6HC0,snack,0.5
B0085E7B8W,coffee,1.0
B0085G4ACA,drink,1.0
B0085HLZ4K,coffee,1.0
B0085P6LPU,snack,1.0
B0085XGAFI,candy,1.0
B0085YB4DU,other,1.0
B00872572E,tea,1.0
B0087GH4US,coffee,1.0
B0088129IO,other,1.0
B00889EL96,snack,1.0
B0088Q299I,flour & baking mix,1.0
B0088YBUOU,vegetable,1.0
B0089SPDUW,coffee,1.0
B0089SPENI,coffee,1.0
B0089SPEO2,tea,1.0
B008ADQOC2,coffee,1.0
B008ADQSRS,tea,1.0
B008ATDIDE,cereal,1.0
B008BLFFAK,nuts & seeds,1.0
B008BWJ6CW,other,1.0
B008BY7NSE,jam & spread,0.5
B008BY7O9W,jam & spread,1.0
B008CTB5DW,jam & spread,1.0
B008CTBK7S,drink,1.0
B008DJ0N5W,cake & pastry,1.0
B008EG58V8,cereal,0.6666666666666666
B008EG5ADY,milk & cream,1.0
B008FHUCNU,coffee,0.5
B008FHUDW0,pet food,0.5
B008FHUFAU,coffee,0.5
B008FHUGNQ,coffee,0.8333333333333334
B008FHUKE6,coffee,1.0
B008FHUQJA,coffee,1.0
B008GRIB0A,seasoning & spice,1.0
B008GRONV6,supplement,1.0
B008I99CPO,chocolate,1.0
B008J1HO4C,dried fruit,0.4
B008JKSJJ2,energy bar,0.25
B008JKTH2A,snack,0.5
B008JKTTUA,snack,0.42857142857142855
B008JKU2CO,nuts & seeds,0.5
B008K9TJDM,coffee,1.0
B008K9TOU0,coffee,1.0
B008K9TQPS,drink,1.0
B008MFFB1I,seasoning & spice,1.0
B008MMJTKU,other,1.0
B008MPC2LK,canned food,1.0
B008N06K8K,bread,1.0
B008N8FCTA,drink,1.0
B008O2EHNC,coffee,1.0
B008O3G25W,drink,1.0
B008O3G2K2,pet food,1.0
B008PGNYMC,fruit,1.0
B008RWUHA6,snack,1.0
B008RWUKXK,drink,0.4
B008S5KWWU,sauce & dressing,1.0
B008TAWJ0W,cake & pastry,1.0
B008UDPA1S,coffee,1.0
B008VQ01Y0,coffee,1.0
B008XCHNSE,sauce & dressing,1.0
B008XOKY1U,snack,1.0
B008YA1DZE,coffee,1.0
B008YA1LQK,coffee,1.0
B008YA1NWC,coffee,1.0
B008ZRKZSM,seasoning & spice,0.3333333333333333
B0090X8IPM,coffee,1.0
B0092VQC3W,tea,1.0
B0092VQKR0,coffee,1.0
B0094Z2EOW,jam & spread,1.0
B0094Z2JMY,jam & spread,1.0
B00954NY46,coffee,1.0
B00954NYVY,coffee,1.0
B0096EZHM2,pet food,1.0
B0096PKSAC,soup,1.0
B0096S2E10,jam & spread,1.0
B0098C6AKK,coffee,1.0
B0098WV8F2,snack,0.5
B009AFJ548,other,1.0
B009E7YC54,jam & spread,0.5
B009HFZS1A,drink,1.0
B009HXB2JO,seasoning & spice,1.0
B009JMD4YY,snack,1.0
B009M2LRTA,drink,1.0
B009M2LUEW,drink,1.0
B009NN54I8,snack,1.0
B009NY1MC4,other,1.0
B009PFJUF2,plant,1.0
B009RB4GO4,sugar & sweetener,0.5
